latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
37.02659,-121.49216,341.3,0.48,0.48,7/5/20,2136,1,VIIRS,n,2.0NRT,310.8,19.8,D
37.02618,-121.49702,367,0.48,0.48,7/5/20,2136,1,VIIRS,h,2.0NRT,341.4,62,D
37.03058,-121.49793,356.3,0.48,0.48,7/5/20,2136,1,VIIRS,n,2.0NRT,320.5,35,D
37.02576,-121.50185,351,0.48,0.48,7/5/20,2136,1,VIIRS,n,2.0NRT,321.2,62,D
37.00695,-121.46237,307.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.4,0.9,N
37.45686,-121.93299,311.4,0.39,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288.2,0.4,N
37.4283,-122.08156,296.4,0.39,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.1,0.2,N
37.18383,-121.68079,305,0.39,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.2,0.4,N
37.21383,-121.90097,299.6,0.39,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286,0.3,N
37.03101,-121.4181,332.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.7,5.2,N
37.0304,-121.43597,342.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.1,2.9,N
37.02774,-121.41888,341.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.9,2.6,N
37.02845,-121.44531,320,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.3,1.8,N
37.02712,-121.43674,324.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.6,2.9,N
37.02447,-121.41967,331.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.9,2.6,N
37.0311,-121.46239,295.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.2,0.3,N
37.03043,-121.45812,295.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.7,0.3,N
37.02778,-121.44102,317.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.6,1.8,N
37.02645,-121.43249,297.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.8,2.9,N
37.0238,-121.41541,300.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,282.5,2.6,N
37.02517,-121.44609,327.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.8,2.4,N
37.02451,-121.44182,325.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286,2.4,N
37.03047,-121.48029,305,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.7,1.2,N
37.02583,-121.45036,298.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.8,0.7,N
37.02252,-121.429,297.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.1,0.7,N
37.02186,-121.42473,296.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285,0.7,N
37.02119,-121.42046,300.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.1,1.3,N
37.02052,-121.4162,309.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.7,1.3,N
37.01986,-121.41194,306.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.3,1.1,N
37.01791,-121.42126,329.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288.3,1.3,N
37.01658,-121.41273,321.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.6,1.1,N
37.02918,-121.49392,309.2,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.4,0.9,N
37.02852,-121.48964,304.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.3,0.9,N
37.02719,-121.48109,313.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.5,1.2,N
37.01924,-121.42979,304.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.1,0.7,N
37.01858,-121.42552,310.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.6,0.7,N
37.01725,-121.41699,315.2,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.1,1.3,N
37.0134,-121.41649,343.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,290,2.1,N
37.02537,-121.49341,295.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.8,0.5,N
37.02338,-121.48058,300.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.6,0.8,N
37.01938,-121.45493,300.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.1,0.8,N
37.01538,-121.42929,300.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.8,0.8,N
37.01472,-121.42503,310.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.6,0.8,N
37.01406,-121.42075,314.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.2,2.1,N
37.01012,-121.41728,325,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.5,2.1,N
37.0201,-121.48138,300.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.9,0.8,N
37.01743,-121.46426,299.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.8,1,N
37.01677,-121.46,320,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.1,1,N
37.01611,-121.45572,307.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288,0.8,N
37.01544,-121.45145,306.2,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.9,0.8,N
37.01344,-121.43863,296.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.3,0.8,N
37.01278,-121.43436,305.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.3,0.8,N
37.01211,-121.43009,300.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.1,0.8,N
37.01078,-121.42155,296,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.9,2.1,N
37.0135,-121.46079,327,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.7,1.8,N
37.01283,-121.45653,352.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,294.1,5.2,N
37.01217,-121.45224,347.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,291.5,5.2,N
37.01616,-121.47789,298.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.8,0.8,N
37.01416,-121.46505,308.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.9,1.8,N
37.0115,-121.44796,298.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.1,1.1,N
37.0075,-121.42233,297.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.7,0.6,N
37.0089,-121.45304,325.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288.2,5.2,N
37.01355,-121.48296,311,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.4,0.8,N
37.01288,-121.4787,304.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.4,0.8,N
37.00956,-121.45732,316.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.4,5.2,N
37.00822,-121.44877,308.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287,1.1,N
37.00623,-121.43594,296.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284,0.6,N
37.00423,-121.42313,309.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.1,0.6,N
37.00429,-121.44531,324.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,289.5,2.8,N
37.00362,-121.44102,349.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,292.1,3.4,N
37.00229,-121.43249,340.3,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.9,2.8,N
37.00961,-121.47949,319.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288,1.8,N
37.00629,-121.45812,313.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.9,0.9,N
37.00562,-121.45385,297.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.5,0.9,N
37.00496,-121.44958,313,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.5,2.8,N
37.00296,-121.43674,315.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.4,3.4,N
37.00162,-121.42819,304.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.7,2.8,N
37.005,-121.47172,342.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.3,2.7,N
37.00101,-121.44611,352.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,289.6,2.8,N
37.00566,-121.47599,296.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.2,2.7,N
37.00367,-121.46318,295.4,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.7,0.9,N
37.00301,-121.45892,317.7,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288.1,0.9,N
37.00235,-121.45464,298.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.6,0.9,N
37.00168,-121.45038,297,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284.5,2.8,N
37.00035,-121.44183,300.2,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285,3.4,N
36.99973,-121.45972,329.5,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,288.3,2.5,N
36.99907,-121.45545,333.1,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287.9,2.5,N
36.99841,-121.45117,330.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,287,2.8,N
36.99775,-121.44691,327.8,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,285.5,2.8,N
37.00106,-121.46825,316.9,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,284,1.1,N
36.99712,-121.46478,295.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,283.8,1.1,N
36.99646,-121.46052,319.6,0.38,0.36,7/6/20,954,1,VIIRS,n,2.0NRT,286.1,2.5,N
37.01915,-121.41131,337.6,0.44,0.38,7/6/20,2112,1,VIIRS,l,2.0NRT,310.9,14.7,D
37.02883,-121.42197,343.8,0.44,0.38,7/6/20,2112,1,VIIRS,n,2.0NRT,310.2,8.7,D
37.00147,-121.43765,343.9,0.44,0.38,7/6/20,2112,1,VIIRS,l,2.0NRT,318.4,18.6,D
37.01566,-121.41053,344,0.44,0.38,7/6/20,2112,1,VIIRS,n,2.0NRT,311.1,14.7,D
37.01012,-121.45432,350.2,0.44,0.38,7/6/20,2112,1,VIIRS,n,2.0NRT,315.2,13,D
37.0253,-121.42142,348.3,0.44,0.38,7/6/20,2112,1,VIIRS,n,2.0NRT,308.1,11.7,D
37.01787,-121.42135,345.7,0.44,0.38,7/6/20,2112,1,VIIRS,n,2.0NRT,315.3,13.7,D
37.45464,-121.9309,302.1,0.54,0.42,7/7/20,936,1,VIIRS,n,2.0NRT,286,0.6,N
37.18436,-121.6787,297.8,0.52,0.42,7/7/20,936,1,VIIRS,n,2.0NRT,284.4,0.6,N
37.45586,-121.9312,302.3,0.32,0.55,7/8/20,918,1,VIIRS,n,2.0NRT,287,0.5,N
37.45475,-121.93282,296.8,0.63,0.54,7/9/20,1036,1,VIIRS,n,2.0NRT,286.7,0.8,N
37.21203,-121.89963,301.5,0.39,0.36,7/11/20,1000,1,VIIRS,n,2.0NRT,286.7,0.2,N
37.18544,-121.67869,306.5,0.39,0.36,7/11/20,1000,1,VIIRS,n,2.0NRT,287.5,0.6,N
37.1854,-121.67727,305.6,0.45,0.39,7/12/20,942,1,VIIRS,n,2.0NRT,289.9,0.8,N
37.45536,-121.93229,297.9,0.46,0.39,7/12/20,942,1,VIIRS,n,2.0NRT,287.6,0.4,N
37.45745,-121.93227,306.1,0.43,0.46,7/15/20,1024,1,VIIRS,n,2.0NRT,287.4,0.5,N
37.45384,-121.9325,310.5,0.41,0.37,7/16/20,1006,1,VIIRS,n,2.0NRT,286.3,0.7,N
37.21403,-121.89919,300.3,0.41,0.37,7/16/20,1006,1,VIIRS,n,2.0NRT,287.2,0.4,N
37.45677,-121.93163,313.4,0.41,0.37,7/17/20,948,1,VIIRS,n,2.0NRT,288.9,0.8,N
37.215,-121.90241,300.2,0.41,0.37,7/17/20,948,1,VIIRS,n,2.0NRT,287.5,0.4,N
37.4539,-121.93293,300.3,0.43,0.46,7/18/20,930,1,VIIRS,n,2.0NRT,288.3,0.8,N
37.45838,-121.93134,300.1,0.39,0.6,7/19/20,912,1,VIIRS,n,2.0NRT,289.2,0.6,N
37.45821,-121.9342,299.9,0.4,0.6,7/19/20,912,1,VIIRS,n,2.0NRT,288.7,0.4,N
37.45394,-121.93317,304.8,0.32,0.55,7/24/20,918,1,VIIRS,n,2.0NRT,287.7,0.7,N
37.45741,-121.9313,296.4,0.62,0.54,7/25/20,1036,1,VIIRS,n,2.0NRT,286.1,0.6,N
37.45533,-121.93253,302.3,0.54,0.42,7/26/20,1018,1,VIIRS,n,2.0NRT,287,1,N
37.18597,-121.67715,298.9,0.56,0.43,7/26/20,1018,1,VIIRS,n,2.0NRT,286.9,0.5,N
37.45693,-121.9311,302.1,0.54,0.42,7/26/20,1018,1,VIIRS,n,2.0NRT,287.6,0.3,N
37.45562,-121.93286,308.9,0.39,0.36,7/27/20,1000,1,VIIRS,n,2.0NRT,288.4,0.5,N
37.18448,-121.67739,305.6,0.39,0.36,7/27/20,1000,1,VIIRS,n,2.0NRT,288.5,0.6,N
37.18662,-121.67909,302.4,0.45,0.39,7/28/20,942,1,VIIRS,n,2.0NRT,287.9,0.5,N
37.45591,-121.92934,303.5,0.46,0.39,7/28/20,942,1,VIIRS,n,2.0NRT,288.9,0.5,N
37.18645,-121.67829,298.1,0.51,0.49,7/29/20,924,1,VIIRS,n,2.0NRT,287.9,0.4,N
37.42934,-122.08105,298.1,0.41,0.37,8/1/20,1006,1,VIIRS,n,2.0NRT,285.5,0.3,N
37.45639,-121.93253,310.1,0.41,0.37,8/1/20,1006,1,VIIRS,n,2.0NRT,286.8,0.7,N
37.36533,-121.87866,318,0.41,0.37,8/1/20,1006,1,VIIRS,n,2.0NRT,288.7,1.9,N
37.18422,-121.68052,303.8,0.42,0.38,8/1/20,1006,1,VIIRS,n,2.0NRT,286.1,0.9,N
37.21326,-121.90025,298,0.41,0.37,8/1/20,1006,1,VIIRS,n,2.0NRT,286.6,0.5,N
37.18602,-121.67738,307.3,0.41,0.37,8/2/20,948,1,VIIRS,n,2.0NRT,287.1,0.6,N
37.21339,-121.90194,297.6,0.41,0.37,8/2/20,948,1,VIIRS,n,2.0NRT,286.7,0.4,N
37.45522,-121.93132,311,0.41,0.37,8/2/20,948,1,VIIRS,n,2.0NRT,289,1.1,N
37.45504,-121.93196,304.3,0.43,0.46,8/3/20,930,1,VIIRS,n,2.0NRT,287.5,1,N
37.45709,-121.93222,298.6,0.46,0.63,8/4/20,1048,1,VIIRS,n,2.0NRT,287,0.6,N
37.21363,-121.90022,296.6,0.39,0.36,8/7/20,954,1,VIIRS,n,2.0NRT,286.2,0.3,N
37.42796,-122.0815,298.3,0.39,0.36,8/7/20,954,1,VIIRS,n,2.0NRT,285.3,0.3,N
37.18369,-121.67999,301.8,0.39,0.36,8/7/20,954,1,VIIRS,n,2.0NRT,286.7,0.6,N
37.45668,-121.93239,307.3,0.39,0.36,8/7/20,954,1,VIIRS,n,2.0NRT,286.7,0.6,N
37.45434,-121.93011,305,0.54,0.42,8/8/20,936,1,VIIRS,n,2.0NRT,288.3,0.7,N
37.25632,-121.85641,339.2,0.4,0.37,8/8/20,2054,1,VIIRS,l,2.0NRT,314.1,3,D
37.1836,-121.67935,307.4,0.39,0.36,8/12/20,1000,1,VIIRS,n,2.0NRT,289.2,0.8,N
37.45445,-121.93259,308.4,0.39,0.36,8/12/20,1000,1,VIIRS,n,2.0NRT,288.3,0.7,N
37.45655,-121.93394,308.7,0.46,0.39,8/13/20,942,1,VIIRS,n,2.0NRT,289.1,0.8,N
37.18371,-121.67828,303.3,0.45,0.39,8/13/20,942,1,VIIRS,n,2.0NRT,290.3,0.6,N
37.45557,-121.93073,297.9,0.53,0.5,8/14/20,924,1,VIIRS,n,2.0NRT,282.1,0.7,N
37.45699,-121.93089,300.4,0.53,0.5,8/14/20,924,1,VIIRS,n,2.0NRT,282.3,0.7,N
37.45409,-121.9331,304.6,0.38,0.59,8/15/20,1042,1,VIIRS,n,2.0NRT,291,0.5,N
37.4695,-121.7662,367,0.52,0.67,8/16/20,2006,1,VIIRS,h,2.0NRT,299.8,14.2,D
37.4754,-121.7457,338.4,0.51,0.66,8/16/20,2006,1,VIIRS,n,2.0NRT,295,10.7,D
37.47404,-121.75043,353.9,0.52,0.66,8/16/20,2006,1,VIIRS,n,2.0NRT,297,10.7,D
37.46291,-121.76641,355.1,0.52,0.67,8/16/20,2006,1,VIIRS,n,2.0NRT,298.9,14.2,D
37.46629,-121.75466,367,0.52,0.66,8/16/20,2006,1,VIIRS,h,2.0NRT,297.2,14.2,D
37.47218,-121.75687,367,0.52,0.66,8/16/20,2006,1,VIIRS,h,2.0NRT,298.6,14.2,D
37.4671,-121.77455,337.4,0.52,0.67,8/16/20,2006,1,VIIRS,n,2.0NRT,299.7,14.4,D
37.47735,-121.76961,343.2,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302.1,5,D
37.47725,-121.77318,349,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302.8,6.7,D
37.47745,-121.76984,336.8,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302.4,4.8,D
37.47207,-121.77184,349.7,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,306,24.4,D
37.47244,-121.76535,335.9,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304,8.6,D
37.47263,-121.76208,333,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.8,9.1,D
37.47282,-121.75889,354.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,305.8,9.1,D
37.47321,-121.75225,352.1,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.2,11.5,D
37.47367,-121.74405,332.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,297.6,12.3,D
37.47188,-121.77503,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,313.3,24.4,D
37.47226,-121.76862,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.3,8.6,D
37.473,-121.75571,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.3,11.5,D
37.47343,-121.74837,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.4,12.3,D
37.46628,-121.78088,330.9,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302.8,49.5,D
37.4667,-121.77357,335.4,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304,24.4,D
37.4669,-121.77013,348.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,305.2,24.4,D
37.46817,-121.74821,355.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302,12.3,D
37.4665,-121.77716,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,309.8,49.5,D
37.46709,-121.76691,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.6,8.6,D
37.46727,-121.76376,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,307.2,8.6,D
37.46744,-121.76077,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,306.6,9.1,D
37.46761,-121.7578,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.3,9.1,D
37.46778,-121.75483,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,304.9,11.5,D
37.46797,-121.75159,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.8,11.5,D
37.46838,-121.74453,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.5,12.3,D
37.47693,-121.77624,334.7,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,302.6,4.2,D
37.47715,-121.7729,352.6,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,303,4.2,D
37.47176,-121.77479,356.6,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,313.5,23.9,D
37.47197,-121.77161,345.8,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,306.1,23.9,D
37.47238,-121.76511,338.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.3,8.2,D
37.47258,-121.76186,340.4,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,305,8.7,D
37.47321,-121.75201,350.7,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.7,11,D
37.47374,-121.74377,340.6,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,298,11.8,D
37.47217,-121.76838,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,306.1,8.2,D
37.47279,-121.7587,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,306.4,8.7,D
37.47298,-121.75549,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.7,11,D
37.47345,-121.74814,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.5,11.8,D
37.4666,-121.77332,338.3,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.3,23.9,D
37.46682,-121.76988,347,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,305.4,23.9,D
37.46637,-121.77692,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,309.9,92.9,D
37.46702,-121.76669,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,305.7,8.2,D
37.46721,-121.76357,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,307.5,8.2,D
37.4674,-121.76057,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,306.3,8.7,D
37.46758,-121.75763,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,304.7,8.7,D
37.46777,-121.75465,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,304.8,11,D
37.46798,-121.7514,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.7,11,D
37.46819,-121.74802,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,301.4,11.8,D
37.46842,-121.74434,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,303.8,11.8,D
37.46205,-121.76205,310.7,0.35,0.57,8/16/20,2148,1,VIIRS,l,2.0NRT,323.6,57.5,D
37.46115,-121.77628,338.4,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,299.2,3,D
37.46142,-121.77206,337.4,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,301.8,10.7,D
37.46165,-121.76843,353.4,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,304.4,10.7,D
37.46185,-121.76516,339.1,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,310.2,57.5,D
37.46223,-121.75917,351.1,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,311.1,147.7,D
37.46241,-121.75625,355.9,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,310.8,147.7,D
37.46302,-121.7465,345.1,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,298.3,8.9,D
37.4626,-121.75319,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,304.1,26.6,D
37.46281,-121.74986,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,301.4,26.6,D
37.45687,-121.76058,345.9,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,301.6,57.5,D
37.45773,-121.74704,330.5,0.35,0.57,8/16/20,2148,1,VIIRS,n,2.0NRT,295.1,26.6,D
37.47651,-121.44246,335.6,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,298.9,74.2,D
37.47726,-121.42989,354.8,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,311,64.9,D
37.47751,-121.42583,344.7,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,296.7,64.9,D
37.4575,-121.75053,367,0.35,0.57,8/16/20,2148,1,VIIRS,h,2.0NRT,300.2,26.6,D
37.47676,-121.43818,367,0.36,0.58,8/16/20,2148,1,VIIRS,h,2.0NRT,342.2,135.2,D
37.47702,-121.43401,367,0.36,0.58,8/16/20,2148,1,VIIRS,h,2.0NRT,347.9,135.2,D
37.47124,-121.44099,207.9,0.36,0.58,8/16/20,2148,1,VIIRS,l,2.0NRT,318.1,126.3,D
37.47098,-121.44531,331.9,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,299.3,126.3,D
37.47195,-121.42917,349.3,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,295.6,7.9,D
37.47217,-121.42541,333.6,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,295.2,7.9,D
37.47149,-121.43676,367,0.36,0.58,8/16/20,2148,1,VIIRS,h,2.0NRT,340.6,100.2,D
37.47173,-121.43292,367,0.36,0.58,8/16/20,2148,1,VIIRS,h,2.0NRT,300.2,100.2,D
37.46621,-121.43549,352.8,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,296.8,100.2,D
37.46643,-121.43194,330.6,0.36,0.58,8/16/20,2148,1,VIIRS,n,2.0NRT,295.9,100.2,D
37.0407,-122.17841,331.6,0.33,0.55,8/16/20,2148,1,VIIRS,n,2.0NRT,299.5,2.3,D
37.03539,-122.18125,337.2,0.33,0.55,8/16/20,2148,1,VIIRS,n,2.0NRT,299.6,1.9,D
37.47524,-121.42284,308.4,0.42,0.38,8/17/20,1006,1,VIIRS,n,2.0NRT,262.6,3.5,N
37.47268,-121.42843,302.1,0.42,0.38,8/17/20,1006,1,VIIRS,n,2.0NRT,264.3,1.2,N
37.4743,-121.45718,302.4,0.42,0.38,8/17/20,1006,1,VIIRS,n,2.0NRT,266.1,0.9,N
37.45041,-121.4437,340.5,0.42,0.38,8/17/20,1006,1,VIIRS,n,2.0NRT,281.8,9.5,N
37.44958,-121.43915,318.2,0.42,0.38,8/17/20,1006,1,VIIRS,n,2.0NRT,267.6,5,N
37.47953,-121.74337,321.2,0.42,0.37,8/17/20,1006,1,VIIRS,n,2.0NRT,281.5,1.2,N
37.47622,-121.74464,306.1,0.42,0.37,8/17/20,1006,1,VIIRS,n,2.0NRT,274.8,1.2,N
37.47538,-121.73997,312,0.42,0.37,8/17/20,1006,1,VIIRS,n,2.0NRT,274.2,1.2,N
37.47208,-121.74129,300.9,0.42,0.37,8/17/20,1006,1,VIIRS,n,2.0NRT,270.3,0.9,N
37.47755,-121.79159,309.5,0.41,0.37,8/17/20,1006,1,VIIRS,n,2.0NRT,260.1,1.2,N
